examOrdinal,questionKey,questionTag,maxScore,cognitiveLevel,difficulty,knowledgeCode,knowledgeTitle,chapterCode,inFramework,outsideTopic,outsideTitle,confidence,reviewFlags,contentPreview
17,III-3,TLN,0.5,VDC,4,,,,false,OUT.UNCLASSIFIED,Chua nhan dien duoc theo khung,0.25,OUT_OF_FRAME;LOW_CONFIDENCE,Một doanh nghiệp kinh doanh một loại sản phẩm T được sản xuất trong nước. Qua nghiên cứu thấy rằng nếu chi phí sản xuất mỗi sản phẩm T là x(USD) thì số sản phẩm T các nhà máy sản ...
17,III-4,TLN,0.5,VD,3,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Cho hình chóp S.ABCD có đáy ABCD là hình vuông cạnh bằng 1, cạnh bên SẠ vuông góc với đáy. Góc giữa đường thẳng SC và mặt phẳng (ABCD) bằng 45°. Tính khoảng cách giữa hai đường th..."
17,III-5,TLN,0.5,VD,3,,,,false,OUT.UNCLASSIFIED,Chua nhan dien duoc theo khung,0.25,OUT_OF_FRAME;LOW_CONFIDENCE,"Một bề bơi ban đầu có dạng hình hộp chữ nhất ABCD.A'B'C'D'. Sau đó người ta làm lại mặt đáy như hình vẽ. Biết rằng A'BMN và MNEF là các hình chữ nhật, (MNFE) // (A'B'C'D'), AB = 1..."
17,III-6,TLN,0.5,VD,3,,,,false,OUT.TO_HOP_XAC_SUAT_CO_BAN,To hop / xac suat co ban,0.63,OUT_OF_FRAME,"Hộp A có 5 bi đỏ và 3 bi vàng, hộp B có 2 bi đỏ và 2 bi vàng, hộp C có 2 bi đỏ và 2 bi vàng. Lấy ngẫu nhiên 1 bi từ hợp A bỏ sang hợp B, rồi lấy ngẫu nhiên 2 bi từ hợp B bỏ sang h..."
18,I-1,TN4,0.25,NB,1,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,QUESTION_OPTIONS_PARSED_0,"Trong không gian Oxyz, vector nào sau đây là một vector pháp tuyến của mặt phẳng $ (P):2x - y + z + 3 = 0 $ $ \overrightarrow{n_1} = (2; -1; 1) $. $ \overrightarrow{n_2} = (2; 1; ..."
18,I-2,TN4,0.25,NB,1,C1.B1.2,"Cực trị: khái niệm, cách tìm cực trị",C1,true,,,0.96,,Cho hàm số $f(x)$ có bảng biến thiên sau <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: center; word-wrap: break-word;'>x</td><td style='t...
18,I-3,TN4,0.25,TH,2,,,,false,OUT.THONG_KE_KHAC,Thong ke ngoai khung phan tan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Thống kê điểm kiểm tra giữa kì 1 môn Toán của 30 học sinh lớp 12C1 của một trường THPT được ghi lại ở bảng sau: <table border=1 style='margin: auto; word-wrap: break-word;'><tr><t...
18,I-4,TN4,0.25,NB,1,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Cho hình lăng trụ tam giác $ ABC \cdot A'B'C' $. Đặt $ \overrightarrow{AA'} = \overrightarrow{a} $, $ \overrightarrow{AB} = \overrightarrow{b} $, $ \overrightarrow{AC} = \overrigh..."
18,I-5,TN4,0.25,NB,1,,,,false,OUT.MU_LOGARIT,Ham mu - logarit / tap xac dinh log,0.63,OUT_OF_FRAME,Với mọi số thực dương a thì $ \log_{3}(27a)-\log_{3}a $ bằng
18,I-6,TN4,0.25,NB,1,C5.B14.1,"Vectơ pháp tuyến, cặp vectơ chỉ phương",C5,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian Oxyz, cho mặt phẳng (P): $ \frac{x}{2} + \frac{y}{3} + \frac{z}{-2} = 1 $ có một vecto pháp tuyến là."
18,I-7,TN4,0.25,NB,1,C4.B12.1,Khái niệm tích phân,C4,true,,,0.712,,Nếu $ \int\limits_{-1}^{2}f(x)dx=5 $ thì $ \int\limits_{-1}^{2}4f(x)dx $ bằng
18,I-8,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Cho dãy số $ (u_n) $ thỏa mãn $ u_1 = 2 $, $ u_{n+1} = 3u_n $, $ \forall n \in \mathbb{N}^* $. Giá trị của $ u_3 $ bằng"
18,I-9,TN4,0.25,NB,1,C1.B1.1,"Tính đơn điệu (đồng biến, nghịch biến); xét dấu đạo hàm; bảng biến thiên",C1,true,,,0.96,,Hàm số $y = \sqrt{-x^2 + 2x}$ đồng biến trên khoảng nào?
18,I-10,TN4,0.25,NB,1,,,,false,OUT.GIOI_HAN,Gioi han,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho hàm số $y = \frac{x^2 - 3x + 4}{x + 1}$. Tiệm cận đứng của đồ thị hàm số là
18,I-11,TN4,0.25,TH,2,C3.B10.1,Phương sai và độ lệch chuẩn,C3,true,,,0.68,,Bạn An rất thích nhảy hiện đại. Thời gian tập nhảy mỗi ngày của bạn An được thống kê lại ở bảng sau: <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='te...
18,I-12,TN4,0.25,NB,1,C4.B13.2,Tính thể tích vật thể (gồm vật thể tròn xoay),C4,true,,,0.94,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Xét hình phảng (H) giới hạn bởi đồ thị các hàm số y = x^2 - 4x + 4, trục tung, trục hoành và đường thẳng x = 3. Tính thể tích khối tròn xoay khi quay hình (H) quanh trục Ox."
18,II-1,DS,1,VD,3,,,,false,OUT.LUONG_GIAC,Luong giac ngoai nguyen ham/tich phan,0.63,QUESTION_TF_a_NEEDS_REVIEW;OUT_OF_FRAME,Vận tốc $ v(t) $ (tính bằng centimet / giây) của một con lắc đơn theo thời gian $ t $ được cho bởi công thức: $ v(t) = 2\sin\left(2t + \frac{\pi}{6}\right) $. Xét tính đúng sai củ...
18,II-2,DS,1,VD,3,C6.B18.1,Khái niệm xác suất có điều kiện,C6,true,,,0.703,,"Hộp A chứa 4 quả bóng đỏ và 3 quả bóng xanh. Hộp B chứa 2 quả bóng đỏ và 4 quả bóng xanh. Lấy ngẫu nhiên 2 quả bóng từ hộp A bỏ vào hộp B, sau đó lấy ngẫu nhiên 2 quả bóng từ hộp ..."
18,II-3,DS,1,VD,3,C5.B15.1,"Phương trình đường thẳng (tham số, chính tắc)",C5,true,,,0.96,,"Trong không gian Oxyz, đơn vị trên mỗi trục là nghìn kilomet, quỹ đạo chuyển động của hai tiểu hành tinh lần lượt được mô tả hóa là phương trình các đường thẳng $ d_1: \frac{x+1}{..."
18,II-4,DS,1,VDC,4,C4.B12.1,Khái niệm tích phân,C4,true,,,0.712,,Một chậu nước có dạng một khối tròn xoay với thiết diện qua trục của chậu (mặt cắt đi qua hai tâm của hai đường tròn đáy) là hai đường parabol đối xứng nhau qua trục đó. Biết hai ...
18,III-1,TLN,0.5,VD,3,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Cho tứ diện OABC với OBC là tam giác vuông tại O, trong đó OB = 1 và OC = $ \sqrt{3} $. Biết rằng OA vuông góc với mặt phẳng (OBC) và OA = $ \sqrt{3} $. Gọi M là trung điểm của BC..."
18,III-2,TLN,0.5,VDC,4,CD2.B4.2,Tối ưu trong kinh tế,CD2,true,,,0.68,,"Một cửa hàng cần nhập 2500 chiếc máy tính bảng trong 1 năm. Cửa hàng chọn chia thành nhiều đợt giao hàng, mỗi đợt giao x chiếc $ (1 \leq x \leq 2500, x \in \mathbb{N}^* $ $. Công ..."
18,III-3,TLN,0.5,VDC,4,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,,"Trên hệ trục tọa độ Oxyz (đơn vị độ dài: m), một người lái mô tô xuất phát từ vị trí A(0;0,0) đến B(0;600,0) trong 6 phút. Từ B, người đó cho xe đổi hướng để tiến thắng đến C(1500..."
18,III-4,TLN,0.5,VDC,4,C4.B12.1,Khái niệm tích phân,C4,true,,,0.721,,"Một loại gạch men có kích thước hình vuông 60×60 cm. Người ta thiết kế hoa văn cho viên gạch bằng cách tạo đường tròn ($C_1$) nội tiếp hình vuông ban đầu, phần nằm ngoài đường trò..."
18,III-5,TLN,0.5,VDC,4,,,,false,OUT.UNCLASSIFIED,Chua nhan dien duoc theo khung,0.25,QUESTION_SHORT_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME;LOW_CONFIDENCE,"Trên một ô lưới như hình, hình chữ chữ nhất AB gồm 9 cột và 5 hàng ô vuông. Một bé cún xuất phát từ điểm A và chạy đến điểm B. Mỗi bước, bé cún chỉ được chạy sang phải hoặc xuống ..."
18,III-6,TLN,0.5,VDC,4,C4.B13.1,Tính diện tích hình phẳng,C4,true,,,0.96,,"Công tử Bạc Liêu có một mảnh đất hình vuông ở một khu đô thị sầm uất, hình vuông có cạnh 40 m, công tử dự định xây một hồ bơi được giới hạn bơi cạnh AB của hình vuông và một parab..."
19,I-1,TN4,0.25,NB,1,C5.B17.1,Phương trình mặt cầu,C5,true,,,0.96,,"Trong không gian Oxyz, cho mặt cầu (S): $ x^2 + y^2 + z^2 - 4x + 8y - 2z - 4 = 0 $. Tọa độ tâm I và bán kính R của mặt cầu (S) là"
19,I-2,TN4,0.25,NB,1,C1.B3.2,Tiệm cận đứng,C1,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,] Hình về bên là đồ thị của hàm số $ y=\frac{ax+b}{cx+d} $. Đường tiệm cận đứng của đồ thị hàm số có phương trình là
19,I-3,TN4,0.25,NB,1,,,,false,OUT.CAP_SO,Cap so cong - cap so nhan,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,"Cho cấp số nhân $ (u_n) $ với $ u_1 = -2 $, $ u_4 = -250 $. Công bội của cấp số nhân đã cho bằng"
19,I-4,TN4,0.25,TH,2,,,,false,OUT.THONG_KE_KHAC,Thong ke ngoai khung phan tan,0.63,OUT_OF_FRAME,Mức thương Tết (triệu đồng) mà các công nhân một nhà máy nhận được như sau <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: center; word-wra...
19,I-5,TN4,0.25,NB,1,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho hình chóp S.ABCD có đáy ABCD là hình vuông cạnh bằng a; SA = a√2 vuông góc với mặt phẳng (ABCD). Góc giữa đường thẳng SC và mặt phẳng (ABCD) bằng
19,I-6,TN4,0.25,NB,1,C5.B14.5,Khoảng cách từ một điểm đến một mặt phẳng,C5,true,,,0.862,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian Oxyz, tính khoảng các từ điểm $ M(1;2,-3) $ đến mặt phẳng $ (P):x+2y-2z-2=0 $."
19,I-7,TN4,0.25,NB,1,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Tìm giá trị lớn nhất của hàm số $ y = \frac{2x-1}{x+1} $ trên đoạn [1;2].'
19,I-8,TN4,0.25,NB,1,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.68,,Cho hình hộp ABCD.A'B'C'D' Mệnh đề nào sau đây đúng?
19,I-9,TN4,0.25,NB,1,C4.B13.1,Tính diện tích hình phẳng,C4,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Điện tích hình phảng giới hạn bởi đồ thị hàm số y = x^{3} - 3x, trực hoành Ox và hai đường thẳng x = -2, x = 2 bằng"
19,I-10,TN4,0.25,NB,1,C4.B11.1,Khái niệm nguyên hàm,C4,true,,,0.908,QUESTION_MC_ANSWER_NEEDS_REVIEW,Tìm họ nguyên hàm của $f(x) = \cos x - \sin x$.
19,I-11,TN4,0.25,NB,1,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian Oxyz, cho hai vectơ $ \vec{a}=(0;3;1) $, $ \vec{b}=(3;0,-1) $. Tính $ \cos(\vec{a},\vec{b}) $"
19,I-12,TN4,0.25,TH,2,C3.B10.1,Phương sai và độ lệch chuẩn,C3,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Khi điều tra chi phí hàng tháng (đơn vị: triệu đồng) của 25 người còn độc thân ở độ tuổi 30 đến tuổi 35, người ta thu được mẫu số liệu sau: <table border=1 style='margin: auto; wo..."
19,II-1,DS,1,VD,3,C5.B15.1,"Phương trình đường thẳng (tham số, chính tắc)",C5,true,,,0.762,QUESTION_STATEMENTS_PARSED_3,
19,II-2,DS,1,VDC,4,C4.B12.1,Khái niệm tích phân,C4,true,,,0.748,,"Bạch Đăng sóng dây một trời đông, Cọc ngầm dụng thắng khóa muôn dòng, Nam Hán thuyền tan theo triều xuống, Toàn quân giặc chết gối non sông. Chiến thắng Bạch Đằng năm 938 là định ..."
19,II-3,DS,1,VD,3,C1.B5.2,Bài toán tối ưu hoá đơn giản,C1,true,,,0.68,,"Anh Việt có một tấm tôn hình tam giác đều ABC với cạnh bằng 6 (dm). Bên trong tấm nhôm này anh về thêm tam giác đều DEF sao cho hai tam giác có cùng trọng tâm, đồng thời các cạnh ..."
19,II-4,DS,1,VD,3,C5.B17.2,Ứng dụng mặt cầu trong thực tiễn,C5,true,,,0.839,,"Trong không gian Oxyz thuộc hệ thống định vị GPS, bề mặt Trái Đất được mô hình hoá bởi mặt cầu $(x-1)^2+(y-2)^2+(z-2)^2=9$. Hai vệ tinh truyền tín hiệu có vị trí $M(4,-4;2)$, $N(6..."
19,III-1,TLN,0.5,VD,3,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.96,QUESTION_SHORT_ANSWER_NEEDS_REVIEW,"Giả sử một hạt chuyển động trên một trục thắng đứng, chiều dương hướng lên trên. Toạ độ của hạt (đơn vị mét) tại thời điểm $ t $ (giấy) là $ y = t^3 - 12t + 3 $, $ t \geq 0 $. Tín..."
19,III-2,TLN,0.5,VD,3,C6.B18.1,Khái niệm xác suất có điều kiện,C6,true,,,0.899,,"Một phi đội tại Thái Lan có 20 máy bay, bao gồm 12 chiếc F-16A (một chỗ ngồi) và 8 chiếc F-16B (hai chỗ ngồi). Trong 12 chiếc F-16A có 3 chiếc đã được nâng cấp chuẩn MLU; trong 8 ..."
19,III-3,TLN,0.5,VDC,4,C5.B16.1,Góc giữa hai đường thẳng,C5,true,,,0.807,,"Trên một sân khâu ca nhạc, kỹ thuật viên đã thiết lập hệ trục toạ độ Oxyz (đơn vị mét). Hai đèn follow tạo ra hai tia sáng lần lượt có phương trình là: $ d_1: \begin{cases} x=1+2t..."
19,III-4,TLN,0.5,VDC,4,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.84,,"Bạn Xuân Anh có một tờ giấy cứng hình chữ nhật ABCD với AB = 4dm, AD = 2dm. Bạn chọn điểm M thuộc cạnh BC rồi dùng thước kẻ vạch và cắt tờ giấy theo đường AM, chia tờ giấy thành h..."
19,III-5,TLN,0.5,VDC,4,C4.B12.1,Khái niệm tích phân,C4,true,,,0.899,,"Tìm thể tích phần giao nhau của khối nón (N) và khối trụ (T) biết rằng chúng có cùng chiều cao 4dm, hai đường tròn đáy đồng phẳng và có bán kính cùng bằng 2dm, đồng thời trục của ..."
19,III-6,TLN,0.5,VDC,4,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,Một đèn lồng đón năm mới được thiết kế theo hình bát điện đều (ta có thể hìnhdung hình bát điện đều là hai hình chóp tứ giác đều có tất cả các cạnh bằng nhau S.ABCD và T.ABCD sử d...
20,I-1,TN4,0.25,NB,1,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Cho hình chóp S.ABC có SA $ \perp $ (ABC) và AB $ \perp $ BC. Góc giữa hai mặt phẳng (SBC) và (ABC) là góc nào sau đây?
20,I-2,TN4,0.25,NB,1,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.68,,"Cho hình lăng trụ $ ABC.A'B'C' $, M là trung điểm của $ BB' $. Đặt $ \overrightarrow{CA} = \overrightarrow{a} $, $ \overrightarrow{CB} = \overrightarrow{b} $, $ \overrightarrow{AA..."
20,I-3,TN4,0.25,NB,1,,,,false,OUT.PHUONG_TRINH_BAT_PHUONG_TRINH,Phuong trinh / bat phuong trinh ngoai khung,0.63,OUT_OF_FRAME,Tích các nghiệm của phương trình $ 2^{x^2-2x} = 8 $ là
20,I-4,TN4,0.25,NB,1,C1.B1.2,"Cực trị: khái niệm, cách tìm cực trị",C1,true,,,0.84,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Cho hàm số $f(x)$ có đạo hàm $f'(x) = (x+1)x^2(x-3)^3$, $\forall x \in \mathbb{R}$. Hàm số đã cho có bao nhiêu điểm cực trị?"
20,I-5,TN4,0.25,NB,1,C5.B15.3,Vị trí tương đối giữa hai đường thẳng,C5,true,,,0.794,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hai đồ thi $ y = \frac{1}{x} $ và $ y = \sqrt{x} $ cắt nhau tại điểm $ A(1;1) $. Cho $ t > 1 $. Đường thẳng $ y = t $ lần lượt cắt đồ thi $ y = \frac{1}{x} $ và $ y = \sqrt{x}...
20,I-6,TN4,0.25,NB,1,,,,false,OUT.TAP_HOP_MENH_DE,Tap hop / menh de ngoai khung,0.63,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME,Số tập con của tập hợp gồm 2026 phần tử là
20,I-7,TN4,0.25,NB,1,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian Oxyz, cho hai điểm $ A(1;2;1) $; $ B(2;-1;3) $ và điểm $ M(a;b;0) $ sao cho $ MA^{2} + MB^{2} $ nhỏ nhất. Giá trị của $ a + b $ là'"
20,I-8,TN4,0.25,NB,1,C2.B7.2,"Toạ độ của điểm, toạ độ của vectơ",C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian Oxyz, cho hai điểm $ A(-3;4;5) $, $ B(-1;0;1) $. Tìm tọa độ điểm $ M $ thỏa mãn $ \overrightarrow{MA} + \overrightarrow{MB} = \overrightarrow{0} $."
20,I-9,TN4,0.25,NB,1,,,,false,OUT.UNCLASSIFIED,Chua nhan dien duoc theo khung,0.25,QUESTION_MC_ANSWER_NEEDS_REVIEW;OUT_OF_FRAME;LOW_CONFIDENCE,"Điện tích rừng tự nhiên của nước ta năm 2021 xấp xỉ 10171757 ha. Giả sử ti lệ tăng diện tích rừng tự nhiên hằng năm, kể từ năm 2021, là 0,7%/năm. Hỏi diện tích rừng tự nhiên của n..."
20,I-10,TN4,0.25,NB,1,C1.B1.1,"Tính đơn điệu (đồng biến, nghịch biến); xét dấu đạo hàm; bảng biến thiên",C1,true,,,0.96,QUESTION_MC_ANSWER_NEEDS_REVIEW,Cho hàm số y = f(x) có đồ thi như hình dưới đây Hãy chọn đáp án đúng
20,I-11,TN4,0.25,NB,1,C2.B7.1,Hệ trục toạ độ Oxyz,C2,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,"Trong không gian với hệ trục tọa độ Oxyz (đơn vị độ dài tính bằng kilômét), ra-đa phát hiện một máy bay chuyển động với vận tốc và hướng không đổi từ điểm A(750;450;7) đến điểm B(..."
20,I-12,TN4,0.25,TH,2,C3.B9.2,Khoảng tứ phân vị,C3,true,,,0.867,,Thời gian (phút) truy cấp internet mỗi bưới tối của một học sinh được cho trong bảng sau <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: ce...
20,II-1,DS,1,VD,3,C1.B1.2,"Cực trị: khái niệm, cách tìm cực trị",C1,true,,,0.84,,Cho hàm số y = f(x) có bảng biến thiên như sau: <table border=1 style='margin: auto; word-wrap: break-word;'><tr><td style='text-align: center; word-wrap: break-word;'>x</td><td s...
20,II-2,DS,1,VDC,4,C3.B10.1,Phương sai và độ lệch chuẩn,C3,true,,,0.872,,Thời gian hoàn thành một bài viết chính tả của một số học sinh lớp 4 hai trường X và Y được ghi lại ở bảng sau: <table border=1 style='margin: auto; word-wrap: break-word;'><tr><t...
20,II-3,DS,1,VDC,4,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Kim tự tháp Cheops là kim tự tháp lớn nhất trong các kim tự tháp ở Ai Cập, được xây dựng vào thế kỉ thứ 26 trước Công nguyên và là một trong bày kì quan của thế giới cô đại. Kim t..."
20,II-4,DS,1,VD,3,C5.B15.1,"Phương trình đường thẳng (tham số, chính tắc)",C5,true,,,0.803,QUESTION_TF_c_NEEDS_REVIEW;QUESTION_TF_d_NEEDS_REVIEW,"Trong hệ tọa độ Oxyz, đơn vị mỗi trực là mét, mặt sàn là mặt (Oxy), trực Oz hướng lên trên, hai bức tường (1) và (2) nằm lần lượt trên các mặt phẳng (Oyz) và (Oxz) (tham khảo hình..."
20,III-1,TLN,0.5,VD,3,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.96,,"Cho tứ diện SABC có SA = SB = SC = 5. Một mặt phẳng (α) thay đổi luôn đi qua trọng tâm G của tứ diện và cắt các cạnh SA, SB, SC lần lượt tại A', B', C'. Tính giá trị của biểu thức..."
20,III-2,TLN,0.5,VDC,4,C2.B8.1,"Toạ độ phép cộng, trừ, nhân với một số",C2,true,,,0.68,,"Một cây cầu có dạng cung OA của đồ thị hàm số y = 4,8sin $ \frac{x}{9} $ và được mô tả trong hệ trục tọa độ với đơn vị trục là mét như ở hình dưới đây: Một xà lan chở khối hàng hó..."
20,III-3,TLN,0.5,VDC,4,C5.B15.1,"Phương trình đường thẳng (tham số, chính tắc)",C5,true,,,0.803,,"Trong không gian Oxyz, một bức tường hình chữ nhật ABCD có chiều cao 3m được dụng vương góc với mặt phẳng (Oxy) với hai điểm A(3;1;0) và B(1;4;0). Giải sử rằng mặt phẳng (Oxy) là ..."
20,III-4,TLN,0.5,VDC,4,C1.B2.2,Tìm GTLN–GTNN trên một đoạn / khoảng / tập xác định,C1,true,,,0.96,,Hình bên mô tả một mặt cắt ngang của một tòa nhà cao tầng. Một chiếc thang xe cứu hỏa lên đến mặt đường phía trước của nhà phải vượt qua phần mái che cao 10m so với mặt đất và vùn...
20,III-5,TLN,0.5,VDC,4,C6.B18.1,Khái niệm xác suất có điều kiện,C6,true,,,0.703,,"Hai thí sinh A và B cùng tham gia một cuộc thi vấn đáp. Cán bộ coi thi đưa cho mỗi thí sinh một bộ câu hỏi gồm 10 câu hỏi khác nhau, được dựng trong 10 phong bì dán kín, có hình t..."
20,III-6,TLN,0.5,VDC,4,,,,false,OUT.HINH_HOC_KHONG_GIAN_CO_DIEN,Hinh hoc khong gian co dien,0.63,OUT_OF_FRAME,"Bác Bình có một chậu cảnh trồng hoa hình chóp cụt tứ giác đều với chiều cao 30 cm, cạnh đáy lần lượt là 20 cm và 40 cm. Bác Bình đỗ đất vào chậu để tiến hành trồng, chiều cao của ..."
21,I-1,TN4,0.25,NB,1,C1.B3.2,Tiệm cận đứng,C1,true,,,0.96,,Đồ thị của hàm số nào dưới đây có dạng như đường cong trong hình vẽ?
21,I-2,TN4,0.25,NB,1,C2.B6.2,Tổng và hiệu của hai vectơ,C2,true,,,0.96,,"Cho hình hộp $ ABCD.A'B'C'D' $ tâm O. Gọi I, I' lần lượt là tâm của hình bình hành ABCD, A'B'C'D' (hình vẽ). Khẳng định nào sau đây sai?"
21,I-3,TN4,0.25,TH,2,C3.B10.1,Phương sai và độ lệch chuẩn,C3,true,,,0.68,QUESTION_MC_ANSWER_NEEDS_REVIEW,Mỗi ngày bác Lan đều đi bộ để rèn luyện sức khoẻ. Quãng đường đi bộ mỗi ngày (đơn vị: km) của bác Lan trong 20 ngày được thống kê lại ở bảng sau: <table border=1 style='margin: au...
